-1.00E-08	-7.14E-01	-1.00E-08	-7.14E-01
-5.64E-09	-5.56E-01	-7.00E-09	-5.56E-01
-2.81E-09	-3.97E-01	-3.67E-09	-3.97E-01
-1.04E-09	-2.38E-01	-1.45E-09	-2.38E-01
-2.60E-10	-7.94E-02	-3.02E-10	-7.94E-02
5.94E-10	7.94E-02	9.45E-10	7.94E-02
2.60E-09	2.38E-01	4.08E-09	2.38E-01
4.78E-09	3.97E-01	8.25E-09	3.97E-01
8.39E-09	5.56E-01	1.00E-08	5.56E-01
1.00E-08	7.14E-01	1.00E-08	7.14E-01

